rownames(topologies_lipid_stress_data_cluster_color)	Nodes	Betweenness_value	Degree_value	node_type	node_type_abbrev	WTC_membership	Cluster_number	Color
1366	SPC1	124.003322311158	7	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1367	SPF1	269.860763012271	6	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1368	SPO14	6474.28851685558	53	Hub-Bottleneck	HB	1	Cluster 1	#666666
1369	SPO7	849.224849470667	19	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1370	SPP1	853.146996500102	8	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1371	SPT15	4234.52227066172	64	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1372	SPT2	322.536106627874	15	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1373	SPT20	390.413329060691	17	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1374	SPT23	845.318898282968	18	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1375	SPT3	586.961327118347	20	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1376	SPT4	2423.41856122603	42	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1377	SPT6	871.543005682799	24	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1378	SPT7	1680.27278548911	29	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1379	SQS1	1576.60639534089	55	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1380	SRB2	229.138638269403	29	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1381	SRB4	1091.64300765851	32	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1382	SRB8	697.280554772124	24	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1383	SRN2	172.09675494169	10	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1384	SRO9	547.569717617887	19	Non-Hub-Non-Bottleneck	NHNB	8	Cluster 8	#C08B12
1385	SRP1	5565.25990309571	47	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1386	SRP14	317.339391278205	50	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1387	SRP54	2736.36141797559	75	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1388	SRP68	1858.52428482615	58	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1389	SRS2	1185.87247284719	30	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1390	SRV2	574.318769429882	15	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1391	SRX1	282.661070499335	7	Non-Hub-Non-Bottleneck	NHNB	24	Cluster 24	#A354A3
1392	SSA1	7008.874767738	56	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1393	SSA2	906.846693836743	30	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1394	SSA3	954.012339000035	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1395	SSA4	3124.25946483969	39	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1396	SSB1	1888.44683445698	34	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1397	SSB2	716.808711064066	24	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1398	SSC1	6704.19340972797	39	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1399	SSD1	3821.32171807314	35	Hub-Bottleneck	HB	8	Cluster 8	#C08B12
1400	SSE1	1731.12139688597	33	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1401	SSE2	847.508729004107	23	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1402	SSF1	1674.80291804343	53	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1403	SSH1	2510.14208666974	67	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1404	SSH4	302.149082247203	8	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1405	SSK1	296.491311754745	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1406	SSL2	2191.22223182082	62	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1407	SSM4	1732.17047230738	30	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1408	SSN2	294.721286514668	21	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1409	SSN3	964.509441959888	29	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1410	SSN8	1688.90571190916	48	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1411	SSO1	872.506193626275	25	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1412	SSQ1	239.78394730674	11	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1413	SSS1	3365.33579166833	75	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1414	SSU72	1070.09686760911	25	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1415	SSZ1	351.590950676895	14	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1416	STE11	4114.24268846647	57	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1417	STE12	3396.51967908576	30	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1418	STE2	511.978911574804	13	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1419	STE20	2538.41824736428	38	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1420	STE23	735.440630732061	23	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1421	STE24	1589.15142587671	15	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1422	STE5	861.187722674535	17	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1423	STE6	231.540302861941	13	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1424	STE7	540.345091873118	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1425	STH1	1746.84530529737	31	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1426	STI1	692.880343451084	27	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1427	STL1	27.0427879616726	4	Non-Hub-Non-Bottleneck	NHNB	1	Cluster 1	#666666
1428	STO1	5036.66948474966	95	Hub-Bottleneck	HB	8	Cluster 8	#C08B12
1429	STP4	29.629535691842	4	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1430	STR2	235.073603833899	14	Non-Hub-Non-Bottleneck	NHNB	18	Cluster 18	#9A7449
1431	STT3	1825.6493550649	36	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1432	STT4	2565.00286735682	24	Non-Hub-Bottleneck	NHB	4	Cluster 4	#8C703A
1433	STU2	3864.11269969539	43	Hub-Bottleneck	HB	7	Cluster 7	#B38118
1434	SUA7	2287.33897166019	49	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1435	SUB1	388.105291474239	19	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1436	SUI1	676.705245274156	34	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1437	SUI2	3867.90526793062	59	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1438	SUI3	817.007711008102	32	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1439	SUM1	341.542588592927	16	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1440	SUP35	5851.44322594411	76	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1441	SUP45	8683.98136286554	97	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1442	SUR1	279.29147671959	8	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1443	SUR2	1594.33270826524	19	Non-Hub-Non-Bottleneck	NHNB	27	Cluster 27	#896D90
1444	SUR7	361.86276758288	7	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1445	SUT1	357.085064578127	20	Non-Hub-Non-Bottleneck	NHNB	8	Cluster 8	#C08B12
1446	SUV3	1516.10333294204	12	Non-Hub-Non-Bottleneck	NHNB	8	Cluster 8	#C08B12
1447	SWA2	1446.29827905323	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1448	SWD1	591.1048184037	22	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1449	SWD2	2680.94258679574	30	Hub-Bottleneck	HB	2	Cluster 2	#736957
1450	SWD3	2568.15554944892	24	Non-Hub-Bottleneck	NHB	4	Cluster 4	#8C703A
1451	SWE1	2736.83285222438	43	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1452	SWI5	744.495279786395	34	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1453	SWP1	606.771637282975	15	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1454	SWR1	246.6516189655	22	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1455	SYH1	44.4091788335336	4	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1456	SYP1	1248.69534726391	14	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1457	SYT1	37.3815225921656	7	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1458	TAF14	1629.70555851108	47	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1459	TAF4	79.2070300031072	8	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1460	TAF5	2095.45786729527	40	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1461	TAF6	817.905731025399	36	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1462	TAH18	232.960925867932	6	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1463	TAM41	766.428056909933	8	Non-Hub-Non-Bottleneck	NHNB	1	Cluster 1	#666666
1464	TAN1	228.538258647942	8	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1465	TAT1	1480.99795814979	16	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1466	TAT2	228.933599458062	9	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1467	TAZ1	3181.8507832636	30	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1468	TBF1	216.135759716755	9	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1469	TCM62	526.370163827412	8	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1470	TCO89	551.038725868044	13	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1471	TDA10	585.384948018532	6	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	#CC960D
1472	TEF1	3001.6346063748	49	Hub-Bottleneck	HB	11	Cluster 11	#E6AB02
1473	TEF2	348.62682627112	31	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1474	TEF4	2498.08234790237	22	Non-Hub-Bottleneck	NHB	4	Cluster 4	#8C703A
1475	TEL1	1915.01219140024	42	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1476	TEM1	752.227515433701	22	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1477	TEP1	505.821652636522	16	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1478	TES1	1365.59841821316	24	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1479	TFB4	802.423061174174	55	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1480	TGL3	852.868387058602	15	Non-Hub-Non-Bottleneck	NHNB	1	Cluster 1	#666666
1481	TGL4	5357.17516271639	39	Hub-Bottleneck	HB	1	Cluster 1	#666666
1482	THI2	13.0893296460696	2	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	#CC960D
1483	THI3	1250.04908020182	24	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	#CC960D
1484	THS1	376.755872784597	19	Non-Hub-Non-Bottleneck	NHNB	11	Cluster 11	#E6AB02
1485	TIF35	1233.85696757667	49	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1486	TIF4631	4298.1491199918	84	Hub-Bottleneck	HB	8	Cluster 8	#C08B12
1487	TIF5	894.407214961517	36	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1488	TIM11	706.543089501525	22	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1489	TIM12	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1490	TIM13	501.084449139087	23	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1491	TIM17	1566.83276916185	39	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1492	TIM18	347.671125615062	13	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1493	TIM23	1027.21603711335	42	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1494	TIM44	2463.28918895634	35	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1495	TIM50	1322.56083458694	37	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1496	TIM54	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1497	TIM8	256.161261639129	21	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1498	TIM9	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1499	TIP20	81.8462565786427	8	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1500	TKL1	3322.73683993753	26	Non-Hub-Bottleneck	NHB	2	Cluster 2	#736957
1501	TKL2	719.472576634096	20	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1502	TLG2	2495.71048879923	34	Hub-Bottleneck	HB	5	Cluster 5	#99732C
1503	TMA16	102.647064452001	3	Non-Hub-Non-Bottleneck	NHNB	17	Cluster 17	#808D34
1504	TML25	19.9991769425994	3	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1505	TMN2	112.248591710532	3	Non-Hub-Non-Bottleneck	NHNB	10	Cluster 10	#D9A007
1506	TOM1	1431.52806070015	33	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1507	TOM20	1386.91484671725	32	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1508	TOM22	3923.27568781776	39	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1509	TOM40	2458.35492217687	51	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1510	TOM6	1825.82999337453	31	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1511	TOM7	507.903254391674	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1512	TOM70	1264.54220665146	32	Hub-Non-Bottleneck	HNB	3	Cluster 3	#806C49
1513	TOM71	88.8879843747143	6	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1514	TOP3	149.397420386146	14	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1515	TOR1	23211.1405910663	104	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1516	TOR2	6523.90691682062	49	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1517	TPD3	1541.39383801828	30	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1518	TPI1	423.982998535582	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1519	TPK1	3381.86378422912	39	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1520	TPK2	2948.649014966	40	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1521	TPK3	1358.24253862383	27	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1522	TPM1	762.967924960279	18	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1523	TPS1	4044.13218114574	29	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1524	TPS2	341.507201268601	8	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1525	TRF5	106.835756701954	4	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1526	TRM732	17.3158011908136	4	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1527	TRP1	1199.07884845643	14	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1528	TRP2	233.949846810509	6	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1529	TRP5	743.575436890874	14	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1530	TRR1	302.335076846976	10	Non-Hub-Non-Bottleneck	NHNB	24	Cluster 24	#A354A3
1531	TRR2	64.296215295609	6	Non-Hub-Non-Bottleneck	NHNB	24	Cluster 24	#A354A3
1532	TRS120	12.4291327937208	7	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1533	TRS20	849.861278921242	19	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1534	TRS33	273.197785941908	16	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1535	TRS65	741.323718122876	14	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1536	TRS85	348.881633558488	11	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1537	TRX1	1181.32392898657	15	Non-Hub-Non-Bottleneck	NHNB	24	Cluster 24	#A354A3
1538	TRX2	1690.23642980399	19	Non-Hub-Bottleneck	NHB	24	Cluster 24	#A354A3
1539	TRZ1	357.608334167818	7	Non-Hub-Non-Bottleneck	NHNB	13	Cluster 13	#B3A90D
1540	TSA1	8009.68547033044	38	Hub-Bottleneck	HB	24	Cluster 24	#A354A3
1541	TSA2	1095.91753488884	19	Non-Hub-Non-Bottleneck	NHNB	24	Cluster 24	#A354A3
1542	TSC10	469.276447562079	13	Non-Hub-Non-Bottleneck	NHNB	27	Cluster 27	#896D90
1543	TSC13	1364.40070073911	15	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1544	TSC3	121.425091555242	10	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1545	TUB1	3589.14411466551	33	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1546	TUB3	1151.14873018894	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1547	TUB4	333.026021382164	12	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1548	TUF1	1116.55222902344	49	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1549	TUM1	1082.19036966597	12	Non-Hub-Non-Bottleneck	NHNB	18	Cluster 18	#9A7449
1550	TUP1	2130.77721136695	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	#8C703A
1551	TVP15	29.0985905522065	4	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1552	TVP23	502.768063244879	5	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1553	TWF1	181.150506326658	7	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1554	UBA1	3310.99214568885	35	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1555	UBA4	193.824351613599	6	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1556	UBC11	372.136627797519	29	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1557	UBC13	1261.47998102845	50	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1558	UBC4	7367.78129283625	79	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1559	UBC7	4000.14840224686	46	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1560	UBI4	49313.2898209246	233	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1561	UBP13	107.345242404573	6	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1562	UBP14	1188.73597422951	20	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1563	UBP15	2509.16293658168	47	Hub-Bottleneck	HB	14	Cluster 14	#99A813
1564	UBP2	992.652720581285	16	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1565	UBP3	5859.97551022868	51	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1566	UBR1	2627.9390343942	34	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1567	UBX2	645.500987250762	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1568	UBX3	291.817187808929	10	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1569	UFD1	1974.80455045641	31	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1570	UFE1	983.392195851031	25	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1571	UMP1	165.233228992857	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1572	UPC2	110.753336785866	5	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1573	UPS1	291.935823178088	6	Non-Hub-Non-Bottleneck	NHNB	21	Cluster 21	#E7298A
1574	UPS2	64.5381078076506	3	Non-Hub-Non-Bottleneck	NHNB	21	Cluster 21	#E7298A
1575	URE2	2091.11046056054	20	Non-Hub-Bottleneck	NHB	4	Cluster 4	#8C703A
1576	URN1	132.124013255825	13	Non-Hub-Non-Bottleneck	NHNB	8	Cluster 8	#C08B12
1577	USA1	889.645656014529	18	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1578	USB1	134.586791490797	5	Non-Hub-Non-Bottleneck	NHNB	8	Cluster 8	#C08B12
1579	USO1	1410.33921676133	22	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1580	UTP13	272.29918960492	38	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1581	UTP18	693.126890195866	36	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1582	UTP20	996.17928151276	42	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1583	UTP21	876.842014669214	43	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1584	UTP6	286.597662142823	37	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1585	UTP8	617.042636773504	34	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1586	UTP9	354.777226577668	34	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1587	UTR1	284.463955343398	10	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	#CC960D
1588	VAB2	22.4149375085326	3	Non-Hub-Non-Bottleneck	NHNB	27	Cluster 27	#896D90
1589	VAC14	1336.04247773701	16	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1590	VAC17	149.091140911629	7	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1591	VAC8	1112.1170529297	13	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1592	VAM3	1460.46410444406	33	Hub-Non-Bottleneck	HNB	5	Cluster 5	#99732C
1593	VAM6	482.643671254391	22	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1594	VAM7	450.128910351736	28	Hub-Non-Bottleneck	HNB	5	Cluster 5	#99732C
1595	VAN1	395.612501589127	15	Non-Hub-Non-Bottleneck	NHNB	29	Cluster 29	#B16649
1596	VAR1	456.13483499894	37	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1597	VAS1	90.3732770670053	7	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1598	VHS2	51.1905270934772	6	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1599	VIP1	456.778634894954	10	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1600	VMA1	2891.51283844945	32	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1601	VMA10	436.516299297689	21	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1602	VMA13	457.30338594691	21	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1603	VMA2	6312.82080666558	40	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1604	VMA3	5036.33425347056	51	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1605	VMA5	636.39384947481	22	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1606	VMA6	902.543227670097	23	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1607	VMA8	3378.30270043687	40	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1608	VMS1	1045.23376222566	17	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1609	VPH1	4870.54135280693	33	Hub-Bottleneck	HB	3	Cluster 3	#806C49
1610	VPS1	7661.60553844916	49	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1611	VPS13	360.154421087341	8	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1612	VPS15	659.791179135332	16	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1613	VPS16	767.045091119905	21	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1614	VPS17	495.141338365076	8	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1615	VPS21	3644.40146182109	48	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1616	VPS27	1899.94243987327	24	Non-Hub-Bottleneck	NHB	4	Cluster 4	#8C703A
1617	VPS3	585.459369541527	16	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1618	VPS30	2010.40447273783	33	Hub-Bottleneck	HB	12	Cluster 12	#CCAA08
1619	VPS33	1136.12545614106	26	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1620	VPS34	1699.57861222237	27	Hub-Bottleneck	HB	12	Cluster 12	#CCAA08
1621	VPS35	1515.26961563748	16	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1622	VPS36	1559.90373619438	16	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1623	VPS38	144.574142704366	11	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1624	VPS41	869.391564665537	21	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1625	VPS74	362.479367231248	11	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1626	VPS75	76.2954412339862	12	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1627	VPS8	294.477482833312	16	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1628	VPS9	1487.69905913932	18	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1629	VRP1	1568.59226221055	21	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1630	VTC4	180.644992257245	8	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1631	WBP1	4578.53943555794	41	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1632	WHI2	298.521453984272	12	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1633	WHI3	171.473835951295	13	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1634	WTM1	44.5394276647205	5	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1635	XRN1	3565.6910299799	42	Hub-Bottleneck	HB	8	Cluster 8	#C08B12
1636	XRS2	58.2373248655166	10	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
